Well.names,Area,Drug
C08,1312,GANT
C09,179,GANT
C08,449,GANT
C08,138,GANT
C09,373,GANT
C09,316,GANT
C07,404,GANT
C07,353,GANT
C07,336,GANT
C07,319,GANT
C09,573,GANT
C09,79,GANT
C07,252,GANT
C07,1483,GANT
C07,704,GANT
C07,1161,GANT
C09,256,GANT
C08,703,GANT
C09,217,GANT
C08,69,GANT
C08,596,GANT
C08,123,GANT
C07,788,GANT
C08,704,GANT
C08,432,GANT
C09,375,GANT
C09,1125,GANT
C09,92,GANT
C08,393,GANT
C09,75,GANT
C07,690,GANT
C09,308,GANT
C08,147,GANT
C09,671,GANT
C09,516,GANT
C07,122,GANT
C07,409,GANT
C09,408,GANT
C08,178,GANT
C07,536,GANT
C07,472,GANT
C08,490,GANT
C08,64,GANT
C07,901,GANT
C08,442,GANT
C09,393,GANT
C09,399,GANT
C07,112,GANT
C08,132,GANT
C07,468,GANT
C07,145,GANT
C08,951,GANT
C08,198,GANT
C07,1094,GANT
C07,173,GANT
C07,1078,GANT
C07,333,GANT
C07,396,GANT
C09,324,GANT
C08,2155,GANT
C08,283,GANT
C07,1563,GANT
C07,248,GANT
C09,387,GANT
C08,288,GANT
C09,94,GANT
C07,407,GANT
C09,478,GANT
C09,321,GANT
C09,138,GANT
C09,313,GANT
C08,105,GANT
C09,330,GANT
C07,876,GANT
C09,471,GANT
C09,420,GANT
C08,811,GANT
C09,136,GANT
C07,225,GANT
C08,273,GANT
C09,319,GANT
C09,266,GANT
C07,501,GANT
C07,789,GANT
C08,708,GANT
C07,112,GANT
C08,321,GANT
C09,234,GANT
C07,74,GANT
C09,393,GANT
C07,678,GANT
C07,278,GANT
C07,906,GANT
C07,263,GANT
C09,181,GANT
C07,2148,GANT
C07,326,GANT
C09,688,GANT
C07,373,GANT
C07,127,GANT
C07,270,GANT
C07,235,GANT
C09,175,GANT
C09,521,GANT
C09,676,GANT
C08,245,GANT
C09,304,GANT
C08,1923,GANT
C08,600,GANT
C07,75,GANT
C07,85,GANT
C09,683,GANT
C08,820,GANT
C09,172,GANT
C09,137,GANT
C07,1012,GANT
C09,224,GANT
C07,642,GANT
C09,539,GANT
C08,562,GANT
C09,333,GANT
C07,375,GANT
C09,552,GANT
C07,757,GANT
C09,366,GANT
C08,256,GANT
C08,506,GANT
C08,910,GANT
C09,569,GANT
C07,971,GANT
C09,200,GANT
C07,1631,GANT
C07,658,GANT
C07,511,GANT
C09,632,GANT
C07,568,GANT
C07,548,GANT
C09,1079,GANT
C08,164,GANT
C09,286,GANT
C07,665,GANT
C07,316,GANT
C08,239,GANT
C09,286,GANT
C09,145,GANT
C07,102,GANT
C08,527,GANT
C09,55,GANT
C07,930,GANT
C07,248,GANT
C07,573,GANT
C09,124,GANT
C08,308,GANT
C09,385,GANT
C08,659,GANT
C09,384,GANT
C08,1140,GANT
C09,505,GANT
C08,1511,GANT
C08,436,GANT
C09,95,GANT
C08,537,GANT
C09,216,GANT
C09,314,GANT
C08,322,GANT
C07,209,GANT
C07,704,GANT
C09,257,GANT
C09,516,GANT
C09,442,GANT
C09,431,GANT
C08,442,GANT
C07,629,GANT
C09,234,GANT
C09,314,GANT
C08,130,GANT
C08,219,GANT
C09,55,GANT
C08,555,GANT
C09,1156,GANT
C08,781,GANT
C09,505,GANT
C08,231,GANT
C09,157,GANT
C09,538,GANT
C07,732,GANT
C09,1341,GANT
C08,366,GANT
C08,146,GANT
C07,839,GANT
C08,1063,GANT
C08,139,GANT
C09,435,GANT
C09,249,GANT
C07,394,GANT
C08,361,GANT
C08,294,GANT
C09,403,GANT
C09,597,GANT
C09,332,GANT
C09,74,GANT
C08,176,GANT
C09,153,GANT
C08,184,GANT
C09,974,GANT
C07,411,GANT
C09,277,GANT
C09,341,GANT
C09,261,GANT
C08,192,GANT
C09,145,GANT
C08,89,GANT
C09,144,GANT
C09,605,GANT
C08,372,GANT
C09,226,GANT
C07,212,GANT
C09,585,GANT
C07,130,GANT
C07,1695,GANT
C07,790,GANT
C09,261,GANT
C07,875,GANT
C09,482,GANT
C09,440,GANT
C08,115,GANT
C07,703,GANT
C07,315,GANT
C07,333,GANT
C07,116,GANT
C08,363,GANT
C08,88,GANT
C07,704,GANT
C07,206,GANT
C07,300,GANT
C09,216,GANT
C09,690,GANT
C09,437,GANT
C07,348,GANT
C09,289,GANT
C07,780,GANT
C07,533,GANT
C09,593,GANT
C09,304,GANT
C08,1135,GANT
C08,516,GANT
C09,98,GANT
C09,534,GANT
C08,424,GANT
C07,115,GANT
C08,926,GANT
C09,420,GANT
C07,749,GANT
C07,579,GANT
C08,938,GANT
C08,217,GANT
C08,80,GANT
C09,169,GANT
C09,100,GANT
C07,942,GANT
C09,306,GANT
C07,671,GANT
C09,508,GANT
C08,417,GANT
C07,234,GANT
C09,219,GANT
C08,410,GANT
C08,369,GANT
C09,167,GANT
C08,595,GANT
C09,127,GANT
C08,350,GANT
C07,248,GANT
C09,760,GANT
C09,232,GANT
C07,564,GANT
C07,956,GANT
C09,335,GANT
C09,116,GANT
C09,603,GANT
C07,385,GANT
C07,474,GANT
C09,785,GANT
C07,316,GANT
C07,679,GANT
C09,464,GANT
C08,667,GANT
C09,277,GANT
C07,898,GANT
C09,2272,GANT
C08,547,GANT
C07,487,GANT
C09,413,GANT
C07,67,GANT
C09,345,GANT
C09,505,GANT
C07,480,GANT
C08,73,GANT
C08,629,GANT
C09,316,GANT
C07,206,GANT
C09,164,GANT
C09,191,GANT
C08,76,GANT
C07,246,GANT
C08,609,GANT
C09,491,GANT
C07,763,GANT
C07,236,GANT
C08,129,GANT
C08,90,GANT
C07,461,GANT
C07,1302,GANT
C07,832,GANT
C08,538,GANT
C07,922,GANT
C08,522,GANT
C09,1037,GANT
C09,73,GANT
C09,298,GANT
C09,862,GANT
C08,183,GANT
C09,281,GANT
C07,128,GANT
C08,153,GANT
C08,298,GANT
C09,250,GANT
C09,538,GANT
C07,732,GANT
C09,168,GANT
C09,129,GANT
C07,564,GANT
C09,442,GANT
C08,748,GANT
C07,1386,GANT
C09,152,GANT
C09,931,GANT
C07,1201,GANT
C09,82,GANT
C09,714,GANT
C08,1291,GANT
C08,1050,GANT
C09,325,GANT
C09,408,GANT
C09,203,GANT
C08,106,GANT
C09,265,GANT
C07,362,GANT
C08,311,GANT
C09,458,GANT
C07,437,GANT
C09,172,GANT
C09,225,GANT
C08,388,GANT
C09,221,GANT
C09,309,GANT
C07,483,GANT
C07,522,GANT
C09,57,GANT
C08,517,GANT
C08,520,GANT
C09,195,GANT
C09,323,GANT
C09,223,GANT
C08,849,GANT
C07,632,GANT
C09,168,GANT
C08,855,GANT
C07,602,GANT
C07,632,GANT
C08,576,GANT
C07,401,GANT
C09,366,GANT
C09,197,GANT
C09,474,GANT
C09,228,GANT
C08,267,GANT
C09,276,GANT
C07,188,GANT
C08,341,GANT
C09,187,GANT
C07,118,GANT
C09,342,GANT
C08,262,GANT
C09,606,GANT
C07,1169,GANT
C08,304,GANT
C09,301,GANT
C09,461,GANT
C07,83,GANT
C08,316,GANT
C08,2223,GANT
C09,231,GANT
C08,667,GANT
C09,395,GANT
C07,149,GANT
C08,690,GANT
C09,52,GANT
C07,103,GANT
C09,475,GANT
C08,238,GANT
C09,1507,GANT
C07,312,GANT
C07,177,GANT
C07,415,GANT
C07,624,GANT
C07,314,GANT
C08,756,GANT
C07,617,GANT
C08,498,GANT
C08,549,GANT
C09,71,GANT
C07,572,GANT
C08,199,GANT
C09,823,GANT
C08,408,GANT
C09,340,GANT
C09,54,GANT
C08,509,GANT
C07,712,GANT
C08,229,GANT
C07,185,GANT
C09,88,GANT
C08,663,GANT
C09,108,GANT
C08,834,GANT
C09,660,GANT
C07,581,GANT
C09,162,GANT
C08,355,GANT
C07,623,GANT
C08,362,GANT
C09,410,GANT
C07,379,GANT
C09,99,GANT
C08,728,GANT
C07,1354,GANT
C08,113,GANT
C07,499,GANT
C08,275,GANT
C07,340,GANT
C08,999,GANT
C08,1092,GANT
C09,748,GANT
C09,299,GANT
C08,589,GANT
C07,348,GANT
C09,319,GANT
C08,83,GANT
C09,263,GANT
C07,213,GANT
C09,469,GANT
C07,65,GANT
C07,76,GANT
C09,185,GANT
C09,311,GANT
C09,494,GANT
C09,345,GANT
C08,340,GANT
C07,133,GANT
C07,167,GANT
C08,1109,GANT
C07,465,GANT
C08,457,GANT
C07,875,GANT
C07,536,GANT
C09,142,GANT
C09,311,GANT
C09,680,GANT
C08,259,GANT
C08,89,GANT
C08,438,GANT
C07,224,GANT
C07,597,GANT
C07,474,GANT
C09,223,GANT
C09,630,GANT
C07,2489,GANT
C07,58,GANT
C08,389,GANT
C09,200,GANT
C08,235,GANT
C09,78,GANT
C08,268,GANT
C09,235,GANT
C08,687,GANT
C07,1068,GANT
C09,367,GANT
C09,143,GANT
C09,754,GANT
C09,349,GANT
C09,102,GANT
C07,120,GANT
C07,305,GANT
C09,219,GANT
C09,285,GANT
C08,1212,GANT
C09,222,GANT
C09,738,GANT
C07,313,GANT
C08,289,GANT
C07,461,GANT
C07,631,GANT
C07,368,GANT
C09,128,GANT
C08,373,GANT
C09,1134,GANT
C08,477,GANT
C08,128,GANT
C09,274,GANT
C07,505,GANT
C08,1080,GANT
C08,254,GANT
C08,393,GANT
C09,190,GANT
C08,276,GANT
C07,870,GANT
C07,619,GANT
C07,864,GANT
C09,797,GANT
C08,311,GANT
C08,167,GANT
C09,370,GANT
C08,173,GANT
C09,344,GANT
C08,330,GANT
C09,179,GANT
C08,121,GANT
C07,1175,GANT
C09,319,GANT
C09,160,GANT
C08,244,GANT
C09,584,GANT
C07,538,GANT
C09,258,GANT
C07,750,GANT
C09,210,GANT
C09,162,GANT
C09,598,GANT
C09,230,GANT
C07,809,GANT
C09,567,GANT
C09,167,GANT
C07,571,GANT
C07,822,GANT
C08,142,GANT
C08,852,GANT
C07,847,GANT
C07,224,GANT
C08,224,GANT
C07,882,GANT
C07,188,GANT
C08,165,GANT
C09,68,GANT
C07,222,GANT
C09,254,GANT
C09,611,GANT
C08,278,GANT
C07,964,GANT
C09,316,GANT
C08,582,GANT
C09,1115,GANT
C08,1091,GANT
C07,697,GANT
C09,98,GANT
C07,136,GANT
C08,312,GANT
C07,236,GANT
C09,334,GANT
C09,752,GANT
C07,307,GANT
C07,335,GANT
C07,81,GANT
C09,914,GANT
C08,845,GANT
C07,391,GANT
C07,797,GANT
C09,347,GANT
C09,478,GANT
C07,500,GANT
C07,639,GANT
C09,425,GANT
C09,313,GANT
C07,392,GANT
C08,535,GANT
C09,96,GANT
C09,436,GANT
C09,520,GANT
C07,225,GANT
C07,1121,GANT
C07,142,GANT
C07,999,GANT
C07,1121,GANT
C07,352,GANT
C08,527,GANT
C09,88,GANT
C08,492,GANT
C07,61,GANT
C07,127,GANT
C08,514,GANT
C08,243,GANT
C09,174,GANT
C09,219,GANT
C07,934,GANT
C08,732,GANT
C07,502,GANT
C09,148,GANT
C07,428,GANT
C09,1048,GANT
C08,270,GANT
C09,180,GANT
C08,347,GANT
C09,247,GANT
C08,591,GANT
C08,278,GANT
C07,79,GANT
C08,574,GANT
C07,71,GANT
C07,281,GANT
C09,631,GANT
C07,820,GANT
C07,503,GANT
C09,265,GANT
C08,548,GANT
C08,490,GANT
C07,908,GANT
C08,561,GANT
C09,249,GANT
C07,405,GANT
C09,103,GANT
C09,854,GANT
C08,298,GANT
C07,1490,GANT
C07,874,GANT
C08,122,GANT
C08,1064,GANT
C07,643,GANT
C09,356,GANT
C09,146,GANT
C07,521,GANT
C07,181,GANT
C07,408,GANT
C08,179,GANT
C07,184,GANT
C08,461,GANT
C09,68,GANT
C09,214,GANT
C07,328,GANT
C07,590,GANT
C08,329,GANT
C07,306,GANT
C09,92,GANT
C07,543,GANT
C07,564,GANT
C07,274,GANT
C07,184,GANT
C07,647,GANT
C09,252,GANT
C07,1560,GANT
C07,422,GANT
C09,297,GANT
C08,928,GANT
C07,298,GANT
C07,528,GANT
C08,219,GANT
C07,243,GANT
C08,152,GANT
C08,735,GANT
C07,1865,GANT
C07,1253,GANT
C09,248,GANT
C07,420,GANT
C08,378,GANT
C08,169,GANT
C07,185,GANT
C09,151,GANT
C07,257,GANT
C09,558,GANT
C08,162,GANT
C09,226,GANT
C09,306,GANT
C09,601,GANT
C09,512,GANT
C07,707,GANT
C07,712,GANT
C09,625,GANT
C08,723,GANT
C07,240,GANT
C08,375,GANT
C07,334,GANT
C09,156,GANT
C08,272,GANT
C07,228,GANT
C08,206,GANT
C08,662,GANT
C09,133,GANT
C07,717,GANT
C09,601,GANT
C09,259,GANT
C08,267,GANT
C07,142,GANT
C07,305,GANT
C09,149,GANT
C08,1025,GANT
C07,583,GANT
C07,234,GANT
C09,385,GANT
C09,424,GANT
C09,160,GANT
C09,505,GANT
C09,552,GANT
C07,261,GANT
C09,331,GANT
C08,361,GANT
C07,414,GANT
C07,610,GANT
C07,416,GANT
C09,323,GANT
C09,146,GANT
C07,704,GANT
C08,785,GANT
C08,182,GANT
C07,433,GANT
C07,215,GANT
C09,579,GANT
C08,618,GANT
C07,291,GANT
C07,526,GANT
C09,186,GANT
C08,462,GANT
C09,479,GANT
C07,148,GANT
C07,252,GANT
C09,510,GANT
C09,199,GANT
C07,673,GANT
C07,445,GANT
C09,184,GANT
C07,298,GANT
C08,406,GANT
C09,525,GANT
C08,517,GANT
C07,1109,GANT
C08,421,GANT
C07,481,GANT
C08,391,GANT
C08,269,GANT
C07,180,GANT
C09,175,GANT
C09,741,GANT
C08,249,GANT
C07,559,GANT
C09,300,GANT
C08,273,GANT
C08,638,GANT
C09,1377,GANT
C09,359,GANT
C08,167,GANT
C08,466,GANT
C08,89,GANT
C09,264,GANT
C08,154,GANT
C09,335,GANT
C07,542,GANT
C09,819,GANT
C07,886,GANT
C07,398,GANT
C09,527,GANT
C07,231,GANT
C09,173,GANT
C09,452,GANT
C08,172,GANT
C07,472,GANT
C09,559,GANT
C09,259,GANT
C07,573,GANT
C08,175,GANT
C09,572,GANT
C07,238,GANT
C08,253,GANT
C09,631,GANT
C08,341,GANT
C08,580,GANT
C07,542,GANT
C07,151,GANT
C09,202,GANT
C09,255,GANT
C08,366,GANT
C09,641,GANT
C07,155,GANT
C07,262,GANT
C08,89,GANT
C09,597,GANT
C07,157,GANT
C09,96,GANT
C07,355,GANT
C08,1055,GANT
C08,519,GANT
C08,115,GANT
C07,1515,GANT
C09,226,GANT
C07,2900,GANT
C09,788,GANT
C07,101,GANT
C08,193,GANT
C08,230,GANT
C07,608,GANT
C09,89,GANT
C07,204,GANT
C07,871,GANT
C09,408,GANT
C08,153,GANT
C07,510,GANT
C09,174,GANT
C09,111,GANT
C07,400,GANT
C09,191,GANT
C07,754,GANT
C07,528,GANT
C07,397,GANT
C09,97,GANT
C09,219,GANT
C09,667,GANT
C09,876,GANT
C07,207,GANT
C09,805,GANT
C07,314,GANT
C09,187,GANT
C08,595,GANT
C08,1018,GANT
C09,94,GANT
C07,1119,GANT
C09,445,GANT
C09,116,GANT
C09,357,GANT
C07,879,GANT
C08,82,GANT
C09,180,GANT
C07,614,GANT
C07,277,GANT
C09,829,GANT
C09,238,GANT
C08,115,GANT
C09,128,GANT
C08,234,GANT
C09,426,GANT
C08,188,GANT
C09,181,GANT
C09,475,GANT
C09,226,GANT
C08,328,GANT
C07,612,GANT
C09,241,GANT
C09,632,GANT
C07,320,GANT
C08,561,GANT
C08,351,GANT
C08,293,GANT
C07,470,GANT
C07,935,GANT
C09,106,GANT
C09,561,GANT
C07,416,GANT
C09,390,GANT
C09,616,GANT
C08,476,GANT
C09,343,GANT
C07,1030,GANT
C07,317,GANT
C09,365,GANT
C08,626,GANT
C09,237,GANT
C07,190,GANT
C08,408,GANT
C09,326,GANT
C09,203,GANT
C07,164,GANT
C09,191,GANT
C09,220,GANT
C08,263,GANT
C09,166,GANT
C07,315,GANT
C09,331,GANT
C08,529,GANT
C07,68,GANT
C07,553,GANT
C09,398,GANT
C08,429,GANT
C08,94,GANT
C07,286,GANT
C09,165,GANT
C08,714,GANT
C09,453,GANT
C09,426,GANT
C09,287,GANT
C07,689,GANT
C08,496,GANT
C08,138,GANT
C08,550,GANT
C07,1126,GANT
C09,188,GANT
C09,223,GANT
C07,179,GANT
C09,415,GANT
C09,611,GANT
C07,461,GANT
C08,501,GANT
C09,134,GANT
C08,58,GANT
C08,72,GANT
C07,720,GANT
C09,104,GANT
C09,360,GANT
C07,340,GANT
C07,471,GANT
C07,1781,GANT
C09,926,GANT
C09,177,GANT
C09,347,GANT
C09,236,GANT
C08,217,GANT
C08,206,GANT
C09,520,GANT
C08,1233,GANT
C08,274,GANT
C09,521,GANT
C08,374,GANT
C07,68,GANT
C09,371,GANT
C07,113,GANT
C09,912,GANT
C08,574,GANT
C09,256,GANT
C08,452,GANT
C08,555,GANT
C07,549,GANT
C07,201,GANT
C07,413,GANT
C09,197,GANT
C09,351,GANT
C09,237,GANT
C09,197,GANT
C09,265,GANT
C07,224,GANT
C09,224,GANT
C09,64,GANT
C09,259,GANT
C07,70,GANT
C08,259,GANT
C09,425,GANT
C07,343,GANT
C08,383,GANT
C08,211,GANT
C07,684,GANT
C07,492,GANT
C09,289,GANT
C07,495,GANT
C07,354,GANT
C08,258,GANT
C09,357,GANT
C09,946,GANT
C08,61,GANT
C07,629,GANT
C08,690,GANT
C07,551,GANT
C07,301,GANT
C09,235,GANT
C08,334,GANT
C09,224,GANT
C08,393,GANT
C07,616,GANT
C08,189,GANT
C09,361,GANT
C07,354,GANT
C09,524,GANT
C08,426,GANT
C07,114,GANT
C09,502,GANT
C09,719,GANT
C09,482,GANT
C08,682,GANT
C09,329,GANT
C07,836,GANT
C07,1271,GANT
C09,113,GANT
C07,770,GANT
C07,2985,GANT
C09,388,GANT
C09,166,GANT
C07,3588,GANT
C09,136,GANT
C09,197,GANT
C07,642,GANT
C08,249,GANT
C08,637,GANT
C07,214,GANT
C07,737,GANT
C07,299,GANT
C09,187,GANT
C09,329,GANT
C09,221,GANT
C08,505,GANT
C09,184,GANT
C09,718,GANT
C08,212,GANT
C08,341,GANT
C08,607,GANT
C09,275,GANT
C08,256,GANT
C09,377,GANT
C07,521,GANT
C07,50,GANT
C08,364,GANT
C09,715,GANT
C09,288,GANT
C09,1175,GANT
C07,170,GANT
C09,328,GANT
C09,420,GANT
C09,513,GANT
C09,477,GANT
C09,193,GANT
C07,335,GANT
C08,796,GANT
C09,427,GANT
C09,406,GANT
C07,204,GANT
C08,419,GANT
C09,182,GANT
C07,655,GANT
C09,544,GANT
C08,397,GANT
C09,273,GANT
C08,319,GANT
C08,1057,GANT
C09,189,GANT
C07,746,GANT
C08,416,GANT
C09,114,GANT
C09,208,GANT
C09,324,GANT
C07,1586,GANT
C09,282,GANT
C09,372,GANT
C09,597,GANT
C09,551,GANT
C08,200,GANT
C07,181,GANT
C07,279,GANT
C08,439,GANT
C07,226,GANT
C07,94,GANT
C08,546,GANT
C07,988,GANT
C07,198,GANT
C07,157,GANT
C08,522,GANT
C09,454,GANT
C08,577,GANT
C07,558,GANT
C08,150,GANT
C09,545,GANT
C08,217,GANT
C09,326,GANT
C09,127,GANT
C07,610,GANT
C07,137,GANT
C09,155,GANT
C07,181,GANT
C07,572,GANT
C09,2905,GANT
C07,87,GANT
C07,205,GANT
C07,1373,GANT
C08,176,GANT
C08,76,GANT
C09,106,GANT
C09,907,GANT
C07,164,GANT
C08,301,GANT
C07,407,GANT
C07,1331,GANT
C07,241,GANT
C07,69,GANT
C09,121,GANT
C09,365,GANT
C09,807,GANT
C09,177,GANT
C08,796,GANT
C07,2415,GANT
C09,207,GANT
C09,190,GANT
C09,460,GANT
C09,410,GANT
C07,529,GANT
C08,1017,GANT
C09,307,GANT
C08,304,GANT
C09,475,GANT
C09,886,GANT
C07,292,GANT
C08,731,GANT
C08,622,GANT
C09,149,GANT
C09,481,GANT
C08,425,GANT
C08,284,GANT
C09,663,GANT
C08,213,GANT
C09,138,GANT
C07,604,GANT
C09,201,GANT
C07,808,GANT
C09,150,GANT
C07,373,GANT
C08,534,GANT
C09,264,GANT
C07,53,GANT
C09,316,GANT
C07,231,GANT
C08,781,GANT
C09,424,GANT
C09,727,GANT
C08,381,GANT
C07,300,GANT
C07,531,GANT
C07,482,GANT
C09,212,GANT
C09,343,GANT
C08,383,GANT
C08,955,GANT
C08,1834,GANT
C08,310,GANT
C09,216,GANT
C07,232,GANT
C09,328,GANT
C07,425,GANT
C08,228,GANT
C08,807,GANT
C07,529,GANT
C08,665,GANT
C08,710,GANT
C08,466,GANT
C08,444,GANT
C09,890,GANT
C07,180,GANT
C08,229,GANT
C09,267,GANT
C07,200,GANT
C08,71,GANT
C07,1069,GANT
C08,1161,GANT
C08,97,GANT
C09,390,GANT
C07,87,GANT
C07,105,GANT
C08,307,GANT
C08,315,GANT
C09,406,GANT
C09,407,GANT
C09,368,GANT
C07,211,GANT
C07,405,GANT
C08,538,GANT
C08,2860,GANT
C09,713,GANT
C09,150,GANT
C09,134,GANT
C09,255,GANT
C09,555,GANT
C09,54,GANT
C08,1244,GANT
C09,290,GANT
C09,593,GANT
C09,963,GANT
C09,193,GANT
C07,217,GANT
C08,261,GANT
C09,320,GANT
C09,607,GANT
C09,124,GANT
C07,435,GANT
C09,680,GANT
C08,743,GANT
C09,1434,GANT
C09,381,GANT
C08,632,GANT
C09,315,GANT
C09,434,GANT
C08,607,GANT
C07,594,GANT
C09,215,GANT
C07,613,GANT
C08,410,GANT
C07,440,GANT
C07,151,GANT
C09,339,GANT
C09,310,GANT
C07,652,GANT
C09,245,GANT
C08,207,GANT
C09,175,GANT
C09,280,GANT
C07,660,GANT
C09,279,GANT
C07,385,GANT
C09,459,GANT
C09,295,GANT
C09,123,GANT
C09,612,GANT
C09,1105,GANT
C09,434,GANT
C08,1063,GANT
C07,834,GANT
C09,459,GANT
C07,470,GANT
C08,299,GANT
C09,268,GANT
C09,149,GANT
C07,847,GANT
C07,396,GANT
C07,107,GANT
C09,809,GANT
C07,398,GANT
C09,327,GANT
C07,568,GANT
C09,102,GANT
C09,289,GANT
C07,457,GANT
C09,306,GANT
C08,122,GANT
C09,389,GANT
C07,660,GANT
C09,570,GANT
C09,467,GANT
C07,220,GANT
C09,295,GANT
C07,608,GANT
C09,707,GANT
C09,437,GANT
C07,437,GANT
C09,831,GANT
C09,87,GANT
C08,639,GANT
C09,349,GANT
C07,175,GANT
C09,432,GANT
C08,144,GANT
C09,427,GANT
C09,359,GANT
C08,523,GANT
C09,592,GANT
C09,368,GANT
C07,1264,GANT
C09,288,GANT
C09,751,GANT
C07,833,GANT
C07,111,GANT
C09,267,GANT
C08,230,GANT
C08,230,GANT
C08,704,GANT
C09,153,GANT
C07,632,GANT
C07,338,GANT
C07,463,GANT
C07,87,GANT
C09,331,GANT
C09,571,GANT
C08,466,GANT
C07,770,GANT
C09,295,GANT
C09,1003,GANT
C07,384,GANT
C08,270,GANT
C09,269,GANT
C08,652,GANT
C07,1816,GANT
C07,484,GANT
C09,240,GANT
C07,145,GANT
C09,301,GANT
C09,479,GANT
C08,55,GANT
C07,429,GANT
C09,347,GANT
C09,448,GANT
C07,416,GANT
C09,934,GANT
C08,261,GANT
C08,498,GANT
C09,1633,GANT
C08,145,GANT
C08,99,GANT
C08,573,GANT
C08,270,GANT
C07,493,GANT
C08,252,GANT
C09,83,GANT
C08,91,GANT
C08,68,GANT
C09,704,GANT
C08,317,GANT
C08,204,GANT
C07,313,GANT
C07,97,GANT
C07,100,GANT
C08,402,GANT
C09,358,GANT
C07,899,GANT
C07,161,GANT
C07,101,GANT
C09,424,GANT
C09,238,GANT
C08,282,GANT
C09,564,GANT
C07,238,GANT
C09,937,GANT
C09,216,GANT
C07,454,GANT
C09,422,GANT
C07,384,GANT
C09,172,GANT
C07,130,GANT
C09,398,GANT
C09,136,GANT
C08,691,GANT
C07,413,GANT
C09,165,GANT
C08,337,GANT
C09,385,GANT
C07,146,GANT
C07,697,GANT
C08,214,GANT
C09,466,GANT
C08,119,GANT
C07,400,GANT
C09,202,GANT
C07,277,GANT
C09,242,GANT
C09,229,GANT
C09,603,GANT
C09,281,GANT
C09,574,GANT
C07,585,GANT
C07,689,GANT
C09,300,GANT
C08,682,GANT
C07,224,GANT
C08,559,GANT
C09,867,GANT
C07,484,GANT
C08,159,GANT
C07,720,GANT
C09,316,GANT
C09,114,GANT
C07,277,GANT
C09,443,GANT
C09,69,GANT
C09,407,GANT
C08,456,GANT
C09,322,GANT
C07,241,GANT
C08,940,GANT
C09,682,GANT
C08,382,GANT
C08,114,GANT
C09,223,GANT
C07,742,GANT
C08,364,GANT
C07,1380,GANT
C09,427,GANT
C08,110,GANT
C08,114,GANT
C07,401,GANT
C09,191,GANT
C07,527,GANT
C08,203,GANT
C09,87,GANT
C09,144,GANT
C09,136,GANT
C08,356,GANT
C07,661,GANT
C09,335,GANT
C07,1096,GANT
C09,274,GANT
C07,559,GANT
C09,296,GANT
C08,320,GANT
C09,260,GANT
C09,405,GANT
C09,314,GANT
C09,388,GANT
C08,171,GANT
C07,1444,GANT
C09,228,GANT
C07,65,GANT
C09,179,GANT
C08,136,GANT
C07,399,GANT
C09,503,GANT
C09,167,GANT
C08,133,GANT
C08,804,GANT
C08,178,GANT
C08,763,GANT
C07,985,GANT
C09,691,GANT
C09,425,GANT
C09,216,GANT
C09,472,GANT
C08,91,GANT
C09,199,GANT
C07,1649,GANT
C09,175,GANT
C08,342,GANT
C07,142,GANT
C09,215,GANT
C08,263,GANT
C08,849,GANT
C08,369,GANT
C09,62,GANT
C09,111,GANT
C07,262,GANT
C07,695,GANT
C07,385,GANT
C09,594,GANT
C09,183,GANT
C08,346,GANT
C08,155,GANT
C09,1224,GANT
C07,931,GANT
C09,570,GANT
C09,217,GANT
C07,504,GANT
C07,318,GANT
C07,532,GANT
C07,533,GANT
C09,631,GANT
C09,655,GANT
C09,390,GANT
C09,108,GANT
C09,591,GANT
C07,656,GANT
C07,598,GANT
C07,147,GANT
C09,206,GANT
C07,855,GANT
C09,406,GANT
C09,329,GANT
C09,341,GANT
C09,610,GANT
C09,731,GANT
C08,350,GANT
C09,483,GANT
C09,154,GANT
C09,485,GANT
C08,640,GANT
C07,427,GANT
C07,770,GANT
C08,586,GANT
C08,204,GANT
C09,299,GANT
C07,1071,GANT
C07,627,GANT
C09,284,GANT
C07,268,GANT
C07,376,GANT
C09,1117,GANT
C09,2253,GANT
C08,169,GANT
C08,317,GANT
C09,521,GANT
C08,247,GANT
C09,169,GANT
C09,146,GANT
C08,967,GANT
C08,462,GANT
C08,174,GANT
C09,243,GANT
C09,82,GANT
C09,395,GANT
C08,120,GANT
C09,209,GANT
C08,645,GANT
C07,499,GANT
C07,256,GANT
C07,301,GANT
C07,305,GANT
C08,438,GANT
C08,683,GANT
C09,823,GANT
C07,383,GANT
C08,218,GANT
C07,181,GANT
C07,146,GANT
C09,476,GANT
C08,544,GANT
C09,516,GANT
C07,232,GANT
C08,821,GANT
C09,96,GANT
C07,334,GANT
C08,923,GANT
C07,793,GANT
C07,523,GANT
C09,355,GANT
C07,1280,GANT
C09,87,GANT
C09,844,GANT
C08,279,GANT
C09,189,GANT
C08,406,GANT
C09,809,GANT
C07,680,GANT
C07,611,GANT
C08,128,GANT
C09,229,GANT
C09,183,GANT
C07,162,GANT
C09,538,GANT
C09,320,GANT
C07,833,GANT
C09,210,GANT
C08,440,GANT
C09,73,GANT
C08,1067,GANT
C09,1119,GANT
C09,283,GANT
C08,501,GANT
C09,119,GANT
C08,684,GANT
C08,220,GANT
C07,267,GANT
C08,171,GANT
C07,295,GANT
C07,428,GANT
C07,287,GANT
C07,233,GANT
C08,85,GANT
C07,767,GANT
C09,438,GANT
C09,222,GANT
